Front,Back,Tags
"Assessing risk from open-source libraries: versions with known vulnerabilities and unmaintained components. A software company wants to assess the risk posed by the open-source libraries used in its products, including which versions contain known vulnerabilities and which are no longer maintained. Which practice provides this visibility?","A software bill of materials (SBOM) lists every component and version in a product, letting teams map CVEs, detect unmaintained libraries, and respond to newly disclosed vulnerabilities — foundational supply chain security.",secp701::d5::context
"U.S. healthcare organization storing ePHI — which regulation governs safeguards? A U.S. healthcare organization stores electronic protected health information (ePHI). Which regulation sets the security and privacy requirements the organization must meet, including administrative, physical, and technical safeguards?","HIPAA's Security Rule mandates administrative, physical, and technical safeguards for ePHI; the Privacy Rule governs uses and disclosures. HITECH strengthened enforcement and breach notification.",secp701::d5::context
"Assessment with full knowledge: architecture diagrams, credentials, and source code provided. A security assessment is performed by a team that is given full knowledge of the target environment, including architecture diagrams, credentials, and source code, to identify as many vulnerabilities as possible in a limited time. Which test type is this?","White-box tests give testers full visibility (source code, credentials, architecture) to find the broadest set of issues. Black-box simulates outsiders; gray-box sits between; red teams pursue adversarial objectives.",secp701::d5::context
"A school district plans to move student records to a cloud-based student information system offered by a small vendor. The vendor cannot provide a SOC 2 report and says its internal audit results are confidential, while its marketing materials promise strong security. District policy requires third-party due diligence before any student data is transferred. Which action BEST satisfies the district's third-party risk management obligations?","Third-party risk management requires objective verification of a vendor's controls, so the district should demand evidence of the vendor's internal audits or negotiate a right-to-audit clause before transferring any data (a). Marketing claims (b) are unverified, a self-reported questionnaire alone (c) does not replace audit evidence for regulated data, and completing the assessment only after migration (d) leaves student records at risk before controls are verified. Due diligence must be completed before data changes hands.",secp701::d5::context
"A state regulator notifies a regional credit union that it will conduct an on-site examination of the credit union's information security program. The examiners will review policies and risk assessments, interview the CISO, sample access-control reports, and test selected controls. They will then issue findings that the credit union must remediate. The credit union has never undergone such an examination before. Which type of audit or assessment is the credit union undergoing?","Because the examiners are independent of the credit union and act for a government regulator, this is an external regulatory audit — examinations are the audit type regulators conduct (a). Internal audits (b) are run by the organization's own team, self-assessments (d) are internal checklists, and penetration tests (c) focus on exploiting vulnerabilities rather than verifying regulatory compliance. The examiners' authority to issue findings the credit union must remediate is what makes the engagement an external regulatory audit.",secp701::d5::context
"Awareness content tailored per audience: executives, developers, general staff. A security team is designing an awareness campaign and wants to target each audience with relevant content: executives get business-risk briefings, developers get secure-coding sessions, and general staff get phishing and password hygiene. Which practice is this?","Role-based training tailors awareness to each audience's risk profile: executives (risk/legal), developers (secure coding), IT (operations), general staff (social engineering). It is more effective than one-size-fits-all content.",secp701::d5::context
A staged tailgating scenario to test badge/clean-desk policy adherence. A company wants to test whether employees follow the clean-desk policy and badge procedures. The security team stages a simulated social engineering scenario using a staff member posing as a contractor to tailgate through a secure door. Which exercise does this describe?,"Social engineering exercises test human controls — tailgating, phone pretexting, or phishing — to measure policy adherence and identify where awareness training is needed.",secp701::d5::context
"Stakeholders walk through a simulated ransomware scenario discussing roles and decisions without execution. An organization wants to ensure its incident response plan works before an incident occurs. The team gathers stakeholders in a room and walks through a simulated ransomware scenario, discussing roles, decisions, and actions without executing anything. Which exercise is this?","Tabletop exercises validate incident response and continuity plans through guided discussion of a scenario, surfacing gaps in roles, communication, and decision-making without disrupting operations.",secp701::d5::context
"BIA: customer portal max downtime 8 hours; max tolerable data loss 1 hour. During a business impact analysis, an organization determines that its customer portal can be down for at most 8 hours and that the maximum tolerable data loss is 1 hour. Which requirement does the 1-hour figure represent?","RPO = maximum tolerable data loss (how far back recovery can go) — 1 hour here, which drives backup/replication frequency. RTO = maximum tolerable downtime — 8 hours here, which drives recovery staffing and site strategy.",secp701::d5::context
"Internal audit findings assigned to owners with target dates and tracked to closure. An organization's internal audit team reviews the security program and identifies findings requiring corrective action. Management assigns owners and target dates, and the team tracks closure. Which concept does the follow-up process represent?","Corrective action plans operationalize audit findings: each finding gets remediation steps, an accountable owner, a target date, and status tracking until closure — closing the audit loop.",secp701::d5::context
"Facilitated post-incident review of what happened, worked, failed, and what to change. After a significant security incident, the organization schedules a facilitated meeting to review what happened, what worked, what failed, and what should change in processes and controls. Which practice is this?","The lessons-learned (post-incident review) meeting is a core IR phase: it analyzes what happened, what was done well, what failed, and produces actionable improvements — closing the loop on incident response.",secp701::d5::context
NIST SP 800-207 splits zero trust into a control plane (decides access) and a data plane (enforces it). A company is implementing a zero trust architecture based on NIST SP 800-207. The architect must separate the components that make access decisions from the components that enforce them. Which TWO components belong to the CONTROL plane?,The control plane decides access: the Policy Engine renders the grant/deny decision and the Policy Administrator sets up the communication path (tokens/credentials). The PEP is the data-plane enforcer that actually allows or denies the session.,secp701::d1::context
"The service is identity-aware, per-application, and continuously verifies trust instead of granting network-level access. A company replaces its remote-access VPN with a cloud-delivered service that verifies device posture and user identity on every request, then grants access only to specific applications — never to the whole network. Which technology BEST describes this service?",ZTNA (zero trust network access) is an identity-aware proxy: it verifies user identity and device posture on every request and grants access to specific applications (or resources) rather than broad network access — the hallmark of the zero trust model.,secp701::d1::context
"Digital signatures combine a hash of the message with the signer's private key. A user receives an email digitally signed by a colleague. Which key does the recipient use to verify the signature, and what does successful verification prove?","A digital signature is the hash of the message encrypted with the signer's PRIVATE key. Anyone can verify it with the signer's PUBLIC key: if the hash matches, the message is unchanged (integrity) and only the holder of that private key could have produced it (non-repudiation).",secp701::d1::context
"The CA operates a real-time responder service; no bulk list is downloaded. An application must check whether a server certificate has been revoked. Instead of downloading the full revocation list from the CA, the application queries the CA's responder in real time with the certificate's serial number and receives a signed pass/fail response. Which mechanism is in use?","OCSP (Online Certificate Status Protocol) provides real-time, per-certificate revocation status via a responder (often with stapling). CRL is the older bulk list; CSR requests issuance; RA verifies identity for issuance.",secp701::d1::context
The concern is recoverability of encrypted data when the original key holder is gone. A company must ensure that files encrypted by employees can be recovered if an employee leaves without disclosing their encryption key. Which control satisfies this requirement?,Key escrow retains a copy of encryption keys with a trusted party (or in a secure internal repository) so data can be recovered when the original key holder is unavailable — a common organizational recovery control.,secp701::d1::context
"The email impersonates an executive and requests a fraudulent wire transfer; the sender domain is a lookalike. A CFO receives an urgent email that appears to be from the CEO, asking to wire funds to a new vendor today. The sender's domain differs from the company's real domain by one character. Which attack is being described?","BEC impersonates a trusted party (executive, vendor) to request a fraudulent payment or data transfer. The one-character-different lookalike domain (typosquatting) is a classic BEC enabler.",secp701::d2::context
The attacker invents a believable story (with researched details) to get the help desk to perform an action. An attacker calls the help desk claiming to be a new contractor whose laptop is broken and who must have a password reset today to meet a deadline. The attacker has researched the contractor's name and manager. Which social engineering technique is in use?,"Pretexting is a fabricated scenario designed to elicit information or action. The researched details (name, manager, urgency) make the pretext believable — the classic help-desk password-reset pretext.",secp701::d2::context
"Few passwords, many accounts, lockout avoidance. An attacker obtains a list of 5,000 usernames and tries only three common passwords — 'Password123', 'Welcome1', and 'Company2024' — against EVERY account, specifically to avoid triggering account lockouts. Which attack is this?",Password spraying: a small set of common passwords tested against many accounts to evade lockout policies. Brute force is many passwords against one account; credential stuffing reuses breach pairs; pass-the-hash uses captured hashes.,secp701::d2::context
"Breached credentials are replayed against another service. An attacker obtains username/password pairs from a breach of a popular forum and automatically tests the same pairs against a bank's login portal, exploiting password reuse. Which attack is this?","Credential stuffing automates replay of breached username/password pairs against other services, exploiting password reuse. MFA and unique passwords are the main defenses.",secp701::d2::context
Captured authentication hashes are replayed to other hosts; no password cracking occurs. An attacker with local administrator rights on a Windows workstation extracts NTLM hashes from LSASS memory and uses them to authenticate to other systems on the network without ever knowing the plaintext passwords. Which attack is this?,"Pass-the-hash: an attacker extracts NTLM hashes (e.g., from LSASS) and uses them to authenticate to other systems without the plaintext password. Kerberoasting and golden/pass-the-ticket are Kerberos-based.",secp701::d2::context
Both attacks target the Kerberos protocol's ticket system in an AD domain. A penetration tester is targeting an Active Directory environment. Which TWO attacks rely on obtaining or forging KERBEROS ticket material rather than cracking plaintext passwords?,"Kerberoasting obtains and offline-cracks service ticket material (TGS); pass-the-ticket reuses stolen Kerberos tickets. Brute force, stuffing, rainbow tables, and keylogging do not involve Kerberos ticket material.",secp701::d2::context
The directory queries must use LDAP over TLS (LDAPS). A security administrator must allow applications to query the corporate directory service over an ENCRYPTED connection. Which port must be opened on the firewall?,LDAPS (LDAP over TLS) uses TCP 636; plaintext LDAP uses 389; Global Catalog uses 3268/3269. The exam expects the secure-versus-insecure port distinction (LDAP 389 → LDAPS 636).,secp701::d3::context
The organization currently uses FTP and TFTP and wants encrypted file transfer. A company must replace insecure file-transfer methods with protocols that encrypt both credentials and data in transit. Which TWO protocols satisfy this requirement?,"SFTP (SSH-based) and FTPS (FTP-over-TLS) both encrypt credentials and data. Plain FTP, TFTP, HTTP, and Telnet are cleartext and must be avoided.",secp701::d3::context
"Telnet (TCP 23) sends everything, including passwords, in cleartext. A network engineer must replace Telnet for remote management of network devices. Which protocol and port is the correct secure replacement?","SSH on TCP 22 is the direct secure replacement for Telnet (TCP 23) for command-line device management: encrypted session, authenticated, and the exam's canonical insecure→secure pair.",secp701::d3::context
"A managed service provider's security leadership needs a recurring view of risk across hundreds of client environments, including which systems have critical unpatched vulnerabilities, how remediation is progressing, and whether any systems were added since the last review. The team must build this from the data its vulnerability management platform already collects. Which investigation data source BEST supports this recurring review?","Vulnerability management platforms store scan results, and automated reports and dashboards aggregate those findings by severity, asset, and remediation status, giving leadership a recurring view of posture and progress across environments. Packet captures, individual scan emails, and endpoint-local quarantine lists do not aggregate findings organization-wide or support trend and remediation tracking.",secp701::d4::context
"A fake access point impersonates a legitimate one to harvest handshakes/credentials. An attacker places a device in a coffee shop that broadcasts the SAME SSID as the corporate WPA2 network and uses a signal jammer to force nearby employees' laptops to disconnect and reconnect to the attacker's access point, capturing the handshake. Which attack is this?",An evil twin is a rogue access point that impersonates a legitimate SSID; attackers often add deauthentication jamming to force clients to reconnect to the fake AP and reveal handshakes or credentials.,secp701::d4::context
"Both the client and the server present certificates; nothing is shared beyond the certs. An organization must deploy enterprise Wi-Fi authentication with MUTUAL certificate-based authentication between the client and the RADIUS server, and no shared passwords. Which EAP method satisfies this requirement?",EAP-TLS provides mutual certificate-based authentication (client AND server certs) — the strongest 802.1X EAP method. PEAP/MSCHAPv2 use password-based client auth; LEAP is deprecated/weak.,secp701::d4::context
Volatile data is lost when the system is powered off or the session ends. An incident responder must collect evidence from a live Windows server. Which order of volatility is correct (MOST volatile first)?,Order of volatility: registers/cache → RAM → process/network state → temp files → disk → remote logs → archival media. Memory and network state vanish on power-off; remote logs persist elsewhere.,secp701::d4::context
"The goal is to stop lateral movement and further damage without destroying evidence. During an active ransomware incident, the response team must CONTAIN the spread while preserving evidence. Which TWO actions are containment-phase actions?",Containment stops the incident from spreading: isolating affected hosts and blocking C2 infrastructure are classic containment actions. Restoration = recovery; lessons learned and plan updates = post-incident; notification = communications.,secp701::d4::context
"ALE = SLE × ARO, where SLE = asset value × exposure factor. A server is valued at $80,000. A risk assessment determines the exposure factor for a specific threat is 50%, and the threat is expected to occur once every two years. What is the annualized loss expectancy (ALE)?","SLE = AV × EF = $80,000 × 0.5 = $40,000. Once every two years → ARO = 0.5. ALE = SLE × ARO = $40,000 × 0.5 = $20,000 per year.",secp701::d5::context
"A regional bank adopts the NIST Cybersecurity Framework as its target baseline ahead of a compliance audit. The security team inventories every control currently deployed and maps each one to the framework's functions and categories to see how the organization's posture compares with the desired target state. Management needs a clear, prioritized view of what must change before committing budget to new security investments. What does the gap analysis primarily reveal?","Gap analysis compares the organization's current security posture with a target baseline, such as a framework like the NIST CSF, and reports the differences: controls that are absent, partially implemented, or not meeting requirements. That output drives a prioritized remediation plan before the audit. It does not quantify monetary loss (quantitative risk analysis), enumerate exploitable flaws (vulnerability scanning), or measure operational performance such as response time.",secp701::d1::context
"A defense contractor's security team investigates how confidential product blueprints left the building. The employee uploaded dozens of seemingly ordinary vacation photographs to a personal cloud account, and data-loss prevention inspection found nothing suspicious because every image appeared to be a normal, viewable JPEG. Forensic analysis later extracted the blueprint data from inside the image files, which had been modified so the changes were not visually apparent. Which technique did the employee use to conceal the data?","The employee used steganography, which hides a message or file inside a carrier such as an image, audio, or video file so the carrier appears unchanged and evades inspection. Encryption would have produced visible ciphertext that a DLP tool could flag, tokenization substitutes placeholder values rather than hiding payloads in files, and hashing is a one-way integrity function that cannot carry recoverable data. Because the photos looked and opened normally, steganography is the technique that matches the scenario.",secp701::d1::context
"A pharmaceutical distributor must share shipment provenance records with several independent manufacturers and regulators who do not trust one another's systems. The security team proposes an open, distributed ledger that every party maintains a copy of, with records chained cryptographically. Which TWO properties of this storage approach make it the best fit for the requirement? (Select TWO.)","The distributor's requirement is tamper-evident provenance that independent parties can verify without trusting one another. The open ledger satisfies both: (a) chained hashes make any alteration detectable, and (b) decentralized consensus means no single party controls the record. A single-owner write model, field-level encryption, tokenization, or centralized audit logging each address a different concern (speed, confidentiality, privacy, or logging) and none removes the need for a trusted central party.",secp701::d1::context
"A mid-size law firm's security analyst investigates an alert from the email gateway. An attorney received an email from an unknown sender with a single JPEG attachment, which the gateway allowed because the file extension is a common image type and no malware signature matched. Endpoint forensics show that when the image was opened in a preview application, hidden data embedded inside the image pixels was extracted and executed, exfiltrating client documents to an external server. The image rendered normally in all other applications. Which threat vector delivered the malicious content?","The payload was concealed within the JPEG's image data and executed when the image was rendered, which is the image-based threat vector. A file-based vector would deliver a directly malicious file instead of hiding code inside a benign-looking image. Message-based describes the email transport channel, and removable device describes portable media — neither of those carried the payload.",secp701::d2::context
A regional credit union's threat-intelligence team investigates a viral social-media campaign claiming that the credit union's ATMs were compromised and member accounts drained. The claims are false. Analysis traces the campaign to a coordinated network of bot accounts operated by a competing financial firm that expects to gain customers as the credit union's reputation suffers. Which threat vector does this campaign represent?,"Disinformation is false information deliberately created and spread with the intent to deceive or mislead, which matches the rival firm's coordinated bot campaign. Misinformation is also false but is shared without harmful intent, so it does not apply when the campaign was engineered for gain. Pretexting and brand impersonation are different social-engineering vectors involving fabricated scenarios with individuals or posing as the organization.",secp701::d2::context
"An engineering firm issues Android tablets to its field staff. An employee wants a free unit-conversion tool that is not available in the official app store, so the employee enables installation from unknown sources and downloads an APK from a third-party website. The app requests device-administrator privileges, and the firm's mobile device management (MDM) platform detects the app reading corporate email and location data. No operating system or app-store vulnerability is involved. Which vulnerability class best describes this compromise?","Side loading — installing an application from outside the platform's official app-distribution channel — is listed under mobile device vulnerabilities and is exactly how the malicious app reached the tablet; the app then abused the device-administrator privileges it requested. Supply chain would require a legitimate provider's product to be compromised before delivery, and neither a zero-day flaw nor a server misconfiguration was present.",secp701::d2::context
"A hospital's security analyst reviews badge-access logs and finds a server-room entry at 2:40 AM on a Sunday using badge 1187, issued to a nurse who is on vacation out of state. The card readers show the badge was used only that once. Physical security also reported a visitor lingering near the employee entrance holding a small hand-sized device at waist height. No lock tampering or forced-entry damage was found. Which physical attack most likely occurred?","RFID cloning copies the identifier from a contactless badge by scanning it at a distance and writing the captured data to a blank card; the hand-held device near the entrance and the single 2:40 AM entry with an on-vacation employee's badge are the indicators. Credential replay is a network-layer attack that reuses captured authentication material, environmental attacks abuse facility systems such as HVAC, and brute force would show lock tampering or repeated attempts — none of which occurred.",secp701::d2::context
A regional bank replaces 30 servers in its primary data center. The retired servers stored customer records encrypted at rest and ran services using TLS certificates issued by the bank's internal certificate authority (CA). The bank must release the hardware to an approved recycling vendor without regulatory exposure or risk that the certificates can be misused. Which TWO actions must the bank take to decommission the retired servers securely? (Select TWO.),"Secure decommissioning requires sanitizing storage media — clear, purge, or destroy per NIST SP 800-88 — so customer data cannot be recovered, and revoking the retired servers' certificates at the CA so their identities cannot be abused. Shipping the hardware without sanitization, erasing only some drives, or reinstalling an OS with a known password all leave data or identity exposure.",secp701::d2::context
"A healthcare company migrates its claims-eligibility service to a Function-as-a-Service (FaaS) platform. The provider provisions the execution environment, patches the underlying runtime and operating system, and manages the physical hosts. The company's developers deploy hundreds of small functions that read and write protected health information, and the platform bills per execution. Which TWO security responsibilities remain with the organization under the serverless shared responsibility model? (Select TWO.)","In serverless/FaaS the provider owns the physical hosts, hypervisor, runtime, and operating system, so host patching, VM hardening, host antivirus, and data-center security are provider responsibilities. The customer remains responsible for the function code and its dependencies, the identity and access management roles and permissions the functions run with, and the data the functions process. Over-privileged function roles are a common serverless misconfiguration that leads to data exposure.",secp701::d3::context
"A chemical plant uses programmable logic controllers (PLCs) running a proprietary real-time operating system (RTOS). The controllers must respond to sensor interrupts and actuate valves within strict hard deadlines, because a delayed response can over-pressurize a reactor. The RTOS vendor provides no security patches, and the plant cannot install antivirus or modify the kernel scheduling on the devices. Which mitigation is MOST appropriate for securing these controllers?","Hard real-time systems must meet deterministic deadlines; general-purpose OSes, emulation, or added host agents can break timing or simply cannot be installed on a closed RTOS. Because the controllers cannot be patched, the practical mitigation is network segmentation of the OT environment, restricting inbound traffic, and monitoring at the boundary — compensating controls that shrink the attack surface without modifying the device.",secp701::d3::context
"A company installs an electronic badge-controlled lock on the door of its server room. The life-safety policy requires that employees must always be able to leave the room, including during a power outage or a controller failure, and that no one can ever be trapped inside. The security team must decide how the lock behaves when the access-control system loses power or malfunctions. Which failure mode should be configured for the door lock?","Fail-open (fail-unlocked) makes the door default to unlocked when power or the controller fails, which guarantees occupant egress and satisfies the life-safety policy. Fail-closed/fail-secure would keep the door locked and trap occupants; preserving the last state gives no guaranteed outcome; and a UPS cannot cover every failure mode. The right failure mode depends on the control's priority — an access door favoring life safety goes fail-open, while a firewall protecting data typically goes fail-closed so traffic is blocked by default.",secp701::d3::context
A retailer discovers that an unknown device was plugged into an active wall jack in a stockroom and connected to the corporate network. The switches in the wiring closets currently accept any device on any port. The administrator must prevent unauthorized devices from attaching to access ports while keeping day-to-day operations manageable. Which TWO controls should the administrator implement to prevent unauthorized devices from connecting to the network? (Select TWO.),"Port security with a MAC limit and sticky learning binds each port to the first learned device and blocks additional hardware, and 802.1X authenticates the endpoint against a RADIUS server before the port becomes active — together these stop rogue devices from using wall jacks. DTP negotiation is a VLAN-hopping risk, unlimited MAC learning expands access, disabling unused ports only covers dead jacks, and a shared VLAN removes segmentation. Best practice combines 802.1X with port security and also disables unused ports and DTP.",secp701::d3::context
"A payment-processing database loses power while processing a batch of transfers. After the system restarts, the database automatically recovers: every transaction that was committed before the crash is restored, and partially completed transactions are rolled back, so no committed payment is lost or duplicated. The recovery does not depend on restoring a backup. Which mechanism enabled this recovery?","A write-ahead journal records each transaction's changes to a log before the transaction is committed, so after a crash the database can replay (redo) committed transactions and roll back (undo) incomplete ones — no backup is required. Replication, point-in-time snapshots, and ECC memory do not provide this redo/undo capability. Filesystems use the same journaling principle to protect metadata during sudden power loss.",secp701::d3::context
A company hosts every customer-facing service on identical servers running the same operating system and hypervisor from a single vendor. The security team warns that one widely exploited OS or hypervisor vulnerability could take down or compromise all services at once. The company decides to run different operating systems and hypervisors across its critical workloads and to avoid depending on a single vendor for every tier. Which resilience strategy does this approach represent?,"Platform diversity runs critical workloads on different operating systems, hypervisors, or hardware so that a vulnerability or vendor defect in one platform cannot simultaneously compromise all systems, reducing common-mode failure and single-vendor risk. Geographic dispersion, load balancing, and patching each support resilience in other ways but leave the shared-platform weakness in place.",secp701::d3::context
"A retailer's e-commerce site faces a predictable seasonal surge in traffic and orders. The operations team must confirm the web tier can handle the projected peak requests per second, storage can absorb the added transaction volume, and enough support staff are scheduled to respond to incidents, all while continuing to meet the stated availability and recovery targets. Which activity best prepares the platform for the peak?","Capacity planning forecasts expected demand and sizes compute, storage, and staffing so the platform can meet its availability and recovery targets during peaks. Arbitrary oversizing wastes budget, removing load-balancing capacity reduces availability, and longer backup retention is a data-retention decision rather than load sizing.",secp701::d3::context
A hospital is adding Wi-Fi coverage for nursing tablets and VoIP handsets in a new wing. The team must guarantee continuous coverage while avoiding interference between access points and with nearby medical telemetry. The wing includes thick-walled rooms and a central elevator shaft that can shadow wireless signals. What should the network team do before mounting any access points?,"A wireless site survey collects signal measurements around the facility, and heat maps visualize coverage, interference, and dead zones, letting the team position access points and choose channels before mounting hardware. Maximum power and default channels worsen interference, while cabling convenience ignores radio physics.",secp701::d4::context
"A financial services web application stores the session identifier in a cookie. A penetration test found two issues: a stored cross-site scripting (XSS) flaw that lets an attacker read document.cookie, and a cross-site request forgery (CSRF) flaw that lets an attacker trigger state-changing requests while the victim's session is active. The application is already served exclusively over HTTPS. Which TWO cookie attributes should the team set to address these findings? (Select TWO.)","HttpOnly denies JavaScript access to the cookie, defeating the XSS exfiltration, while SameSite stops the browser from sending the cookie on cross-site requests, defeating CSRF. Secure is redundant on an HTTPS-only site, and expanding domain scope, extending lifetime, or allowing cross-site sending increases exposure rather than reducing it.",secp701::d4::context
"A development team wants to catch injection, cross-site scripting, and buffer-overflow flaws before code is deployed. They plan to add a scanning step to their CI pipeline that runs automatically on every commit. The team's budget covers one new tool, and the tool must not require a running, instrumented application. Which technique would the team add to the pipeline to inspect the source code itself before the application is built or executed?","Static code analysis parses the source and models data flow to find vulnerabilities such as injection, XSS, and buffer overflows before anything runs, which fits a per-commit CI gate. DAST, fuzzing, and penetration testing all act against an executed application and would come later in the lifecycle.",secp701::d4::context
"An organization is building a complete hardware and software asset inventory to identify unmanaged and rogue devices before an upcoming security audit. Endpoint agents are installed on most laptops, but the team cannot assume coverage is complete because servers, network gear, and IoT devices were never enrolled. The inventory must reflect what is actually connected today. Which TWO approaches should the team use together to enumerate the organization's assets? (Select TWO.)","Active scanning discovers what is actually on the wire, while CMDB, DHCP, and directory records provide context on known assets; together they reconcile managed, unmanaged, and rogue devices. Agent-only, subnet-limited, record-purging, or annual approaches each leave material gaps in the inventory.",secp701::d4::context
"A security researcher discovers a critical remote code execution flaw in a company's web portal. The company operates a public bug bounty program with a defined scope and rules of engagement. The researcher reports the flaw privately through the program, the vendor confirms it and schedules a patch, and the researcher agrees to keep the details confidential until the fix is released, when a public advisory will be published. Which term best describes the researcher's action?","Coordinated (responsible) disclosure gives the vendor a chance to remediate before the public learns of the flaw, and the bug bounty program is the channel through which the report flowed. Full disclosure, exploit brokering, and extortion all lack the vendor-remediation-first sequence.",secp701::d4::context
"The security team subscribes to a dark-web monitoring service. An analyst finds the CTO's corporate email address and a password hash posted on a criminal forum, along with chatter advertising access to the company's VPN. The team has no current evidence of intrusion, but the data appears to match credentials exposed in a recent phishing campaign. What is the primary security value of this dark-web intelligence?","Dark-web monitoring is a threat-intelligence source: finding posted credentials and access chatter enables proactive resets and threat hunting. It does not by itself prove compromise, and it complements rather than replaces vulnerability scanning or forensic investigation.",secp701::d4::context
"A compliance team must assess thousands of servers against a published hardening benchmark, remediate failures, and produce auditable evidence. To do this at scale, they adopt the Security Content Automation Protocol (SCAP) so the checks are machine-readable and repeatable rather than manual. Which set of standards would the team rely on to automate these checks under SCAP?","SCAP bundles XCCDF (checklists and results), OVAL (system-state checks), and CVE (vulnerability identifiers), along with CPE and CVSS, to automate and standardize configuration assessment. The other options are threat-intelligence, monitoring, or email protocols outside SCAP's scope.",secp701::d4::context
"The network operations team needs to know the moment a core switch fails, an interface goes down, or a router restarts so they can respond before users notice. Their monitoring server currently polls devices on a five-minute cycle, which is too slow for critical infrastructure. Which configuration would give the team immediate, event-driven alerts without polling?","SNMP traps are unsolicited notifications sent by managed devices when an event such as a link failure or restart occurs, giving near-real-time alerting. Polling, NetFlow, or disabling SNMP each fail to deliver event-driven fault alerts.",secp701::d4::context
"A Linux web server hosts an application that was breached last year after the web daemon's process was used to read sensitive files. The security team enables SELinux so that even if the application is compromised, it is confined. During rollout, the application fails to start because SELinux denies one of its legitimate operations, and an administrator proposes switching the server to permissive mode. Which statement best describes SELinux and how the team should use it?","SELinux applies mandatory access control so a process is confined by policy even when it runs with elevated privileges; enforcing mode blocks violations while permissive mode only logs them. The correct response is to allow the legitimate operation in policy and remain in enforcing mode, not to disable the control.",secp701::d4::context
"Before issuing credentials to a newly hired remote contractor, the IAM team must confirm the contractor is genuinely who they claim to be. The contractor uploads a government-issued ID, the system compares it with a live selfie, and the contractor answers knowledge-based questions from public records. Only after this passes does the system issue the account. Which IAM process is the team performing?","Identity proofing validates the applicant's identity through identity documents, biometric comparison, and knowledge-based verification before account issuance. Authorization, federation, and accounting all operate after or alongside an established identity.",secp701::d4::context
"An organization allows only company-issued laptops onto the VPN. Each laptop's Trusted Platform Module (TPM) records measurements of the firmware and boot process, signs a statement about those measurements, and presents it to the VPN gateway. The gateway verifies the signature and the measurements before permitting the connection, rejecting devices whose boot state has been altered. What is this mechanism called?","Attestation lets a device demonstrate its state to a verifier: the TPM signs the measured boot values and the VPN gateway checks them, blocking tampered devices. Federation, non-repudiation, and port-based authentication address different problems.",secp701::d4::context
"An organization replaces passwords with FIDO2 passkeys for all employees. Users unlock sign-in on their device with a biometric or PIN, and the private key is generated and stored in the device's secure element. When a user signs in to a site, the site's challenge is answered with the device-bound key rather than a shared secret typed by the user. What is the primary security advantage of this passwordless approach?","FIDO2/WebAuthn passkeys bind the private key to the device and use origin-bound challenges, so there is no password or reusable code for attackers to phish. Server-side key storage or SMS codes each reintroduce the shared-secret weaknesses passkeys remove.",secp701::d4::context
"A retailer's back-office systems process payroll and inventory only during store hours. The IAM policy prevents administrative accounts from authenticating between 10:00 p.m. and 6:00 a.m. local time, when no store employees are scheduled. A night-shift cleaner's badge is also blocked from entering the office floor outside those same hours. Which access control is the company implementing?","Time-of-day restrictions encode business-hours access in the IAM policy, so accounts cannot authenticate outside the permitted window — applied here to both logical and physical access. Lockout, timeout, and geolocation address different access dimensions.",secp701::d4::context
"A security team removes standing administrative rights from all IT staff and deploys a privileged access management tool. When an administrator needs elevated rights, they submit a request with a justification, the tool grants temporary credentials that expire after 15 minutes, and the rights are automatically removed. Every grant and use is recorded. Which TWO statements best describe this ephemeral credential approach? (Select TWO.)","Ephemeral credentials expire automatically, and just-in-time provisioning grants privilege only for the active task, so attackers cannot harvest always-on admin rights. Indefinite validity, standing rights, embedded secrets, and disabled logging all undermine the model.",secp701::d4::context
"A company receives a litigation hold notice after a former employee sues the firm over a disputed contract. The notice covers email, chat, and file-share content related to the contract. The company's data-retention policy normally deletes email after 90 days, and backups are recycled every four weeks. What must the organization do to satisfy this legal hold?","E-discovery and legal hold require preserving potentially relevant data — email, chat, file shares, and backups — and suspending routine destruction until the hold is lifted. Continuing deletions or destroying the data constitutes spoliation and undermines any investigation.",secp701::d4::context
"A regional credit union's CISO prepares a quarterly risk dashboard for the board of directors. The board wants early-warning signals that security risk is increasing before incidents occur, so leadership can intervene while conditions can still be changed. The CISO is selecting metrics from the current vulnerability, access, and incident data. Which metric is the best leading key risk indicator (KRI) for this board-level reporting?","The percentage of internet-facing systems with unpatched critical CVEs is a leading KRI: it rises as remediation falls behind, signaling greater likelihood of exploitation while corrective action is still possible. Confirmed incidents are lagging indicators that report past outcomes. Budget figures measure spending rather than exposure, and training completion tracks activity instead of current risk level. Effective KRIs are measurable, tied to a specific risk, and give the board time to respond.",secp701::d5::context
"A mid-sized insurer hires an independent security firm to assess a prospective cloud vendor's controls before signing a contract. During kickoff, the assessment lead reveals that she owns shares in the vendor and previously consulted for them. The insurer's third-party risk policy requires unbiased vendor evaluations, and the vendor agreement includes a right-to-audit clause. Which TWO actions correctly handle this conflict of interest? (Select TWO.)","Conflict-of-interest handling in vendor assessment comes down to preserving independence: the interested assessor should be recused (a), and ideally the team replaced with people who have no ties to the vendor (b). Proceeding without disclosure (c), documenting the conflict only after the report is written (d), waiving it because of the vendor's record (e), or promising objectivity (f) all leave the conflicted party's influence in place and undermine the due-diligence value of the assessment.",secp701::d5::context
